178797.34861539415,178601.73237193527,177763.6422913781,178679.3913278224,178953.55532557773,179500.5146989156,176018.87717726076,175162.20505916394,174873.74429028374,175044.4929810269,182212.83651705994,175857.28559012868,175124.04507327205,172801.97425733713,180554.1467560787,174363.7013706239,180890.15395751322,175523.40488052185,175366.34038212226,184199.79339192685,167579.3977503492,
168401.1486096043,168819.87142913538,165682.3418940313,168891.91160446304,169640.67135969095,169159.23885639993,164127.2430137428,164790.36190403177,162045.74285881838,165665.5252632148,184974.62521890708,161941.7740783771,166381.83122574008,168979.32182325586,166265.72947048864,166224.02549512053,167833.92579612043,168943.26273674043,162400.2787572034,167227.71037015287,162902.55072747887,
171586.21481478162,179493.9902252413,177826.02438271252,180258.2621395761,178467.88160922565,177210.69810019466,176929.9544253588,174350.2320060667,173433.31251686637,175107.35895937195,180761.36698719076,175424.193228452,176605.17424279923,176026.50223028444,184702.696776467,175249.0590139236,179119.70940870288,175953.22085494484,175340.24811515852,177252.04665214938,156622.58369070888,
177426.95029435703,176486.9133973561,176066.62740218456,175647.17816448593,176047.78755584528,174905.85564655723,181617.64432307275,174575.77652205343,174797.9893982908,174549.9098967378,177373.7762527219,175098.72692082686,174167.07008873075,175659.55751093733,178902.61840742588,175790.45208591293,177060.70067591226,173900.54320532043,176042.69442117872,175056.4502506138,171518.39635504794,
157457.974518838,159407.48724760764,159325.37336278218,165501.01007849188,182337.37696732982,163455.55251445776,159883.09656209682,159519.9098028957,161866.76232158853,161309.28741109534,157830.44197702565,157600.71020190252,159224.68210695926,159591.37239118078,157846.76500505733,159070.64980235312,157944.37354330605,162637.01026762574,161994.0527422437,158692.85401875823,157899.86545247922,
166426.59155433436,172213.10864734993,174451.4741438505,183040.85696608503,169351.4879562953,170551.25597535362,170057.30367865486,168618.08647905002,167037.3581572907,166352.4779556434,168111.011527484,172823.27061558815,165937.02534078163,170280.9840657638,179487.84074873736,173726.74222738796,171715.66266908508,173878.86685361245,169750.11789452075,172851.57014330727,164995.36297631566,
173448.62848683764,176381.87605129014,178605.6572113455,183136.03725136013,176980.0988652283,176341.96060536182,177857.49730203234,175924.05337423584,171155.19548560088,175003.58255372435,180698.86367482867,175478.83660119923,173506.0345994546,175867.20324415766,178665.6613596093,175325.52133545728,175598.77090039625,175589.0744595602,175570.86930490157,179101.67905139338,166050.32675047783,
165564.84368004216,170646.3039927139,175231.74115036728,183272.50449200647,176777.37416024346,170620.51343641942,175451.9081983435,173276.7337045967,171519.46485729897,169707.9476104054,172353.25916244168,168057.11919182283,166718.39284421978,170957.9423093942,175696.4762298043,166516.1529945092,172467.93877040115,170876.3670861631,167643.9056580723,172994.8044994993,154841.04714888046,
160561.775586032,160625.8370009505,156758.59303374408,183355.63741742744,162446.27159891312,159488.62592612754,159008.1184711675,158163.21072642916,154138.0669650244,160056.34300868108,161122.82785906788,158121.65224765538,159267.4961123253,160291.92524161053,159133.0352093283,157971.82487338028,161319.67793726735,156127.70297890677,161853.84154619573,160546.48447801798,156977.94722701167,
171656.1691099087,165428.86756315557,164564.1089432512,176215.4097986178,183018.84582504322,169549.8503452631,168824.09191174302,168064.48437932585,167607.18208401077,169870.02612624122,172376.07279582895,169624.63523973813,166206.92247576284,168533.68899745954,173304.45102179045,166238.05235695522,166849.7566560742,170286.2576901209,168050.89284377676,178178.1181715694,157892.0320666238,
