171119.88230402017,169628.20587862466,169806.62184757378,151636.22161849347,156562.64675972285,172865.27234288494,173504.0651950684,167831.7424782349,172703.73525631064,171704.29239472287,184737.09630545316,164839.59987509495,171581.9402684481,171156.15580476003,166362.03932722757,157843.5938273131,161237.16009530216,160564.95286772054,170585.12485027564,164273.7919330331,156451.45871358112,
163043.68065364583,164865.35916997728,184637.5541390134,160608.9422496357,151161.71702453273,148281.2710738918,155872.2659142185,155864.2893199735,155529.6652734783,153031.94636512775,150552.99602369883,160883.5419571375,160666.2698652377,160526.33371930217,160129.1460839799,161048.09045876237,158347.34667920283,150804.46165879467,172862.60223174834,158764.99204208312,153320.23059253985,
160784.86563948166,157263.4895165119,146465.8914225672,164826.93979189757,156764.8679800834,146480.38780676055,183681.27803464464,146374.98987031754,166458.5861595921,146373.6790880302,157495.6560990021,152283.70915147552,156702.35656846725,152220.65405866902,146151.04407964298,157280.67140871007,146682.85589568422,161088.84869581403,147642.19719469713,157187.3018150431,146205.4161991296,
150753.97820803776,156063.30450824078,184766.99245641127,163407.16840589198,150986.5537687759,156223.32382105148,146173.70701972325,145108.61747762284,157698.07425310853,156379.43715033948,161408.68055107436,151353.6663757645,150451.21801269392,151247.33602820704,150040.87844338315,144934.75801165414,156238.50616522005,144975.20026797603,151368.50154797043,160369.8018668878,143343.91212390907,
178765.4669626238,179751.8556664329,176804.4918883566,179103.09121293676,177978.97099503974,175339.05279979628,177874.71921218347,178466.12495393882,178940.76087983226,177009.24586550062,180719.5407021897,175744.64391703292,178778.96663962046,178675.92468773003,177908.32581593134,185511.65292635426,178962.19583673225,177465.40320685288,178922.74991996877,174883.97596319587,168242.8404287062,
184250.46196309756,173725.05743933117,177082.20612405823,168101.0004577045,172047.7439427232,176499.44879840093,172558.81507691834,174762.24725939706,168572.77298675486,174630.76861385733,172761.66846191455,177127.38148504886,171214.10754016522,172818.3304992878,174233.0017129386,170856.28101723857,172527.6915729725,171051.8386500459,177527.07660820635,174248.88683001147,159620.02480855657,
156223.31984755574,145881.60746660104,185132.30266693333,155838.05063083765,145326.62941535035,157521.1546904309,145334.14935572556,155904.81943816214,151291.31296664334,160441.2287907628,155544.30120177238,151596.72580224613,151715.60844685312,158454.55752758074,145300.89181833854,156345.59441794304,161439.84988678098,153606.38762778547,150052.18842314155,145362.44915416092,145061.08791506203,
145302.0116528542,156817.58659258057,185344.84181665332,163979.52370400846,150874.37586071895,155034.96191057848,145368.03670731361,151505.3945375565,155783.7491126233,151269.52427423105,157144.29649876797,163905.4034213858,161799.26999035937,145237.62359987333,168860.0266971059,161178.60458187448,156944.55458125824,151319.05929025073,159767.45593244935,163785.43054915103,154987.6739233983,
161314.195207776,152912.4934945249,185622.35326613442,152350.5492774843,162014.2058993035,161993.41354682628,161181.6403098205,164846.4675071308,157131.09955073457,171441.3131634947,169469.60570378084,165011.35387897887,161446.99051640372,152292.31772168173,152206.10096373234,164073.09418859193,157207.81861527436,157270.6795053988,157069.59428453303,167518.866464318,151978.676732003,
155472.5984636097,149769.58816407126,175797.39686135223,163807.09653841087,161787.0257947854,185273.48203481548,161288.5736061304,159538.84029426635,167963.11016424996,161894.2163013592,149953.6977139733,159807.56329068175,159912.4388473066,155057.37249318976,161486.14702103107,149897.27162450444,158283.62745116543,164582.12878762133,163026.55399977148,163493.92657083704,151746.8802223011,
184308.380371797,185104.29344343563,185841.34597206634,184537.11215571675,185060.73498008592,185420.22366031865,185469.4416197945,184301.14414349262,184911.90636362392,183323.17463708154,187497.5827994,186377.00496941336,185394.46791008144,184119.27907529313,182055.59196608787,185626.5076370066,185161.7657053918,183628.17981501642,184733.21051132525,183672.75249634683,184661.95619950464,
159128.8399130259,160341.53423468678,164518.01540749337,169234.34164831103,155936.1029179795,185443.08802472198,150628.29922713878,156352.01835150298,160549.57200128937,160205.03123806734,150656.92355145948,160851.20333861065,150400.22495367756,159523.18851496838,156056.26671376245,160339.57877164366,156158.24067786976,159470.1550174537,156071.88565763732,155694.66712387832,154529.0965412527,
152208.950627707,151011.99614016086,153862.5992166889,157086.3575681345,156262.9250503031,162200.756492205,152149.2298735257,184645.8387872528,152609.09861730304,146517.89786624603,169317.56993661285,146467.77357780453,161863.57007971496,167000.74722727475,156798.55888471616,146154.0361653606,157315.71427843662,155894.81511478822,156594.5561942005,152335.00985028048,146455.17339024958,
157929.7660215446,166381.155684043,158356.34042393992,153178.0608113813,157951.95477666383,162221.49290010592,185621.47432687355,153126.3021895777,158506.84574900256,169043.1524900431,156833.74200744514,170422.55802710922,158460.28212109368,158303.66885556083,155549.6191862116,165024.36241632793,160326.1774837877,165006.72661032397,157998.04683876436,162076.7295772433,152811.36773994242,
