158927.3348805988,154692.95500245795,184990.27204027007,160467.7825889641,152783.1825534819,166119.83764979642,151539.09672106578,151006.6355487386,151048.78507144316,156261.3543871379,163990.38292041002,163156.11579045904,153366.35913151622,151138.5890405366,156982.34416506783,163421.3446589068,153532.9427642774,151547.87407242894,154250.69016725064,156066.05728003834,150892.21988836606,
153493.13365216472,155919.52606937257,185078.40764293706,157508.9484238356,164329.30506374498,153885.96287713386,158220.75800534242,154368.55136465823,160886.0691768778,158161.73333131158,156158.89419406984,153941.47175582583,164410.39769921824,155267.95283279952,153395.05197464954,155130.65035106556,156422.01715726624,157025.90680896005,157847.2665824222,167950.4447853841,150417.81232997437,
158554.12545893507,164596.50428325348,185199.74662127998,156074.26584047903,158379.31565447012,163705.82708029548,159730.01736339027,150254.9224770504,159657.53738553112,159434.35210817793,163045.042758819,156776.17309415998,164605.49930102352,157458.9890792717,156628.42050129836,152913.48090377785,165119.62368693075,162122.4452944621,153146.69925637945,153680.58644101163,155029.81583906768,
182392.66320608783,182855.41010488052,185255.7287667484,181006.6140562825,179898.24382387789,180682.78760458095,180554.92920061067,180452.80222569677,179651.724521393,179089.88306230403,183107.28618940304,182614.25935814474,181987.11948119436,180106.68672561712,180229.41783898562,181770.00573337672,179367.06791189552,178378.41766881978,181839.80755006953,179141.83146338334,166449.93180600277,
183776.40832809862,181076.87627256365,179284.6060123156,177336.71180967087,175748.65655787065,178952.89931074512,177008.32986040102,175655.67283985668,177753.35880485584,176034.49614961317,180860.64880545778,177632.65363021754,177748.18834697074,177583.09748498004,176000.83050491358,178997.66639213712,176125.95545762996,174596.85902858732,176936.01517457742,175356.9542879985,159823.92414096772,
155558.0644537963,158894.94655180263,185409.5454794002,167102.73484231543,153555.1202868474,156405.4066902152,153734.43495675747,166061.52509707675,158273.03044095117,161562.57992315243,155954.55102877103,156001.3337995534,161149.12156833548,153136.09191868754,160958.32708351596,161134.32910172123,156838.959979331,158179.31503835792,160229.6994444947,161713.03401991635,146511.39046155414,
176384.02982426155,173849.93187845143,173026.06665400002,176782.48572943153,174184.87355139648,184101.64700168947,173485.08646390482,170319.95202139477,171130.65246328857,168530.49329999695,173833.23527465697,174788.11700428964,163339.42494103045,175018.96556514266,167502.76544558085,174351.37724389357,171136.3312132311,175332.80861364736,172278.78726485663,174283.9129501627,157286.70171805186,
161412.44867661057,161705.20178264473,157158.11485446742,183226.52841436048,159146.2339790279,165564.08541287066,167218.49922547597,163055.19089165356,158924.50291603076,154303.87502646723,169551.5675982513,158711.02682887972,155364.408615248,156260.86258099656,154432.8390310555,157032.75612914714,155502.4493677035,164729.14797210268,153438.5415110846,167460.8041523584,151585.2297949047,
166708.44601953766,162780.91075438476,164285.47621008044,183335.41123489503,154795.59938532655,155278.26753803226,154896.58799888458,157422.41425935485,158810.56616395694,158569.55595371686,163611.0571556925,169556.59677381036,154594.72241747257,159006.17511924554,161575.00838426204,161914.5860522288,156240.0237567043,161984.42873483666,159195.2520433626,156859.9022543147,153414.67175573946,
159071.61509534414,162186.17721917288,160916.2097526263,183329.47484074137,162107.09756272775,157767.49986298085,164358.19388008036,154642.4306099942,157212.0332944224,160481.85169529868,151798.70471795238,163074.94360991466,167156.70484761824,154589.727875738,155702.36280161716,164565.5858407338,151760.87581352712,160681.32649322946,152455.77036439613,160422.47746667356,149399.04680025307,
184172.63150278814,185315.63825333037,186025.1454429079,183661.42948423914,183438.62798814088,184887.2871018112,184803.01049828203,184503.07239060436,184035.1043858426,182235.52278008888,187431.09571335415,186166.98088719437,184988.1590998058,181544.67018255862,182196.1514190638,183874.93936687775,181378.8719165292,180095.15570805973,183679.10520730994,181352.57936927176,181318.93291207298,
159978.4819316679,159156.41480378804,156161.22304394672,161652.09383349432,160310.01092165025,153655.33756585474,185045.5260496896,153762.33634020708,155555.3743653775,162390.9337526243,152669.114373979,154174.64948886127,156643.01358451735,167041.5962531938,165603.04554479985,158356.5283865926,158442.51069941407,152934.6517414604,162913.93676700935,159613.36148052465,150318.78806648028,
164001.20779899962,171648.48227068462,159035.90537753757,162920.5141156137,162271.3928100583,163768.33188325888,185033.20649433474,163434.86300963195,166455.63290499483,172541.40375180045,170668.88221027647,167314.36555501982,165353.1489589136,160055.3204446113,165101.83577933113,165614.72467469878,155466.35534686537,164637.92527702084,165029.42980939214,166582.68976221158,151264.37563735354,
