183130.93686109703,177065.3590014819,176761.44571353274,175389.31440998474,169358.20380237428,177892.4133996808,175471.5108300382,177497.9788888628,176711.38424374908,174392.9053934842,173889.09437629505,175224.5914792249,176208.30723470214,176761.30008304576,173564.07922417973,176062.43802025227,174344.08503737496,177933.92486059596,174636.91058909625,176171.5368547633,160006.71279331695,
182827.4956616322,183719.07230756033,181371.75944935717,180675.95840705046,182030.01554281393,181772.10266322456,179750.04644336007,181402.0431797626,179940.33925128775,179087.85529366593,185327.8876006112,178472.36388825686,182908.3927192857,182454.9951058675,182263.6552332893,182520.85647624006,182326.9828811922,182775.01256713874,182404.04838446685,182295.81009642527,172768.79675906702,
172084.25150967218,177045.82087467247,174941.89900160854,174991.51231962247,183326.6867597816,174858.22772518478,172245.8754647282,176988.24000698398,164303.10340669312,172260.5447425283,172040.35724734032,168560.9939711409,175188.34366390036,172182.7925819771,178495.324015969,172259.01395855178,174115.81943879023,173207.45638060212,170998.58221178735,175725.70806433287,160226.73544833687,
178935.8051958615,181136.5900329895,179735.11672485038,177368.40135882422,183441.42129139812,177505.55967342222,176481.13913581416,177039.07907677803,176729.15699136004,176552.13279146614,179963.58423442143,176363.59151214862,180939.56672765396,178380.85786593746,177424.20167819216,177214.63401041832,179420.51080401885,178429.0458670165,181144.36005633036,179474.58655191306,166407.11084938337,
175994.01089451864,184518.75303413696,171036.85558370734,174561.71744534525,175729.61755117538,170103.96761768518,173700.82056436702,174060.2109431591,171679.22768719157,172779.75779168782,180273.842515119,172876.8873921478,175012.56609938107,175899.6513150962,174225.31000714665,179844.928286429,174432.12102810037,176821.61949972078,175588.4573636889,173884.52072191634,168752.59152440063,
173867.7127879998,174884.74131671796,183116.0229759473,174717.59852775114,175981.53300195938,173233.3626451919,174467.08512010088,175051.05078229928,174745.88770315266,172706.80536052512,177886.49901856133,174367.78588145907,175678.50526636175,174845.96507481713,175156.334171239,176334.10840355448,174050.6461845638,173170.12065198855,175767.10971744132,170209.80532871606,164734.75916488838,
175553.42023126088,184659.39415710865,174733.42427064932,172393.2610530952,172912.61536179713,174666.79878751864,176343.63505204095,172778.20403868065,173183.71527589764,171698.94813628617,173107.29284412783,173905.9729343412,172943.64621270026,172019.33639526254,172739.20755835949,173396.92145516747,173668.49913851084,173849.3989113557,173356.25618316908,175250.11118198605,165736.70300168943,
171595.58305617096,171206.78413186688,171995.31224746033,174061.05772114889,184065.42395811825,173594.08582028316,173352.42250325906,174079.67867246957,172083.95021100107,170263.12940215436,172429.31331622813,171960.03486286232,173248.8232197583,171778.93754979706,172554.7352560887,172680.13025473792,171861.95413213593,173711.6182440289,171544.75203905907,168519.2297777769,158837.34866097564,
183290.85137875428,175716.3546540464,175336.72722612502,175164.1621239123,175244.24848657372,174127.10644932624,175535.35455272318,173456.66731747525,176183.5737915514,174206.16311373442,171634.35275852273,169268.73697344435,170191.16474507656,174276.73437838763,174268.51584601053,166457.3964880176,175336.69832324583,173713.7958998007,167422.09049058644,174827.14485460473,155005.22103831073,
173979.06352135434,174031.04017922626,174988.64837740877,182309.9064055151,177480.23703449682,171936.20387428673,172962.5425254804,175762.197318214,174730.94665761854,174349.40943430475,177176.2744543706,169055.77517560608,174648.15100966793,173566.013205186,174185.03814063378,173019.52939353738,175098.48357037705,175063.93560592597,173561.79770942914,167647.9627120765,164428.045250324,
